region_id,region_name,district_id,district_name,suburb_id,suburb_name
1,Auckland,7,Auckland City,3256,Arch Hill
1,Auckland,7,Auckland City,149,Avondale
1,Auckland,7,Auckland City,124,Balmoral
1,Auckland,7,Auckland City,130,Blockhouse Bay
1,Auckland,7,Auckland City,89,City Centre
1,Auckland,7,Auckland City,3229,Coxs Bay
1,Auckland,7,Auckland City,135,Eden Terrace
1,Auckland,7,Auckland City,393,Ellerslie
1,Auckland,7,Auckland City,125,Epsom
1,Auckland,7,Auckland City,3230,Fairview Heights
1,Auckland,7,Auckland City,88,Freemans Bay
1,Auckland,7,Auckland City,316,Glen Innes
1,Auckland,7,Auckland City,16,Glendowie
1,Auckland,7,Auckland City,136,Grafton
1,Auckland,7,Auckland City,381,Great Barrier Island
1,Auckland,7,Auckland City,122,Greenlane
1,Auckland,7,Auckland City,87,Grey Lynn
1,Auckland,7,Auckland City,84,Herne Bay
1,Auckland,7,Auckland City,138,Hillsborough
1,Auckland,7,Auckland City,123,Kingsland
1,Auckland,7,Auckland City,17,Kohimarama
1,Auckland,7,Auckland City,102,Lynfield
1,Auckland,7,Auckland City,39,Meadowbank
1,Auckland,7,Auckland City,62,Mission Bay
1,Auckland,7,Auckland City,126,Morningside
1,Auckland,7,Auckland City,129,Mount Albert
1,Auckland,7,Auckland City,90,Mount Eden
1,Auckland,7,Auckland City,120,Mount Roskill
1,Auckland,7,Auckland City,315,Mount Wellington
1,Auckland,7,Auckland City,3167,New Windsor
1,Auckland,7,Auckland City,99,Newmarket
1,Auckland,7,Auckland City,82,Newton
1,Auckland,7,Auckland City,131,One Tree Hill
1,Auckland,7,Auckland City,141,Onehunga
1,Auckland,7,Auckland City,322,Orakei
1,Auckland,7,Auckland City,148,Oranga
1,Auckland,7,Auckland City,338,Otahuhu
1,Auckland,7,Auckland City,147,Owairaka
1,Auckland,7,Auckland City,288,Panmure
1,Auckland,7,Auckland City,41,Parnell
1,Auckland,7,Auckland City,290,Penrose
1,Auckland,7,Auckland City,85,Point Chevalier
1,Auckland,7,Auckland City,337,Point England
1,Auckland,7,Auckland City,83,Ponsonby
1,Auckland,7,Auckland City,3060,Rakino Island
1,Auckland,7,Auckland City,40,Remuera
1,Auckland,7,Auckland City,132,Royal Oak
1,Auckland,7,Auckland City,42,Saint Heliers
1,Auckland,7,Auckland City,61,Saint Johns
1,Auckland,7,Auckland City,63,Saint Johns Park
1,Auckland,7,Auckland City,91,Saint Marys Bay
1,Auckland,7,Auckland City,128,Sandringham
1,Auckland,7,Auckland City,3258,St Lukes
1,Auckland,7,Auckland City,394,Tamaki
1,Auckland,7,Auckland City,395,Te Papapa
1,Auckland,7,Auckland City,121,Three Kings
1,Auckland,7,Auckland City,317,Wai O Taiki Bay
1,Auckland,7,Auckland City,146,Waikowhai
1,Auckland,7,Auckland City,142,Waterview
1,Auckland,7,Auckland City,127,Wesley
1,Auckland,7,Auckland City,86,Western Springs
1,Auckland,7,Auckland City,109,Westmere
1,Auckland,10,Franklin,1188,Aka Aka
1,Auckland,10,Franklin,346,Ararimu
1,Auckland,10,Franklin,293,Awhitu
1,Auckland,10,Franklin,2851,Bombay
1,Auckland,10,Franklin,865,Buckland
1,Auckland,10,Franklin,173,Clarks Beach
1,Auckland,10,Franklin,283,Glenbrook
1,Auckland,10,Franklin,988,Harrisville
1,Auckland,10,Franklin,345,Hunua
1,Auckland,10,Franklin,1082,Kaiaua
1,Auckland,10,Franklin,66,Karaka
1,Auckland,10,Franklin,67,Kingseat
1,Auckland,10,Franklin,1372,Mangatangi
1,Auckland,10,Franklin,1114,Mangatawhiri
1,Auckland,10,Franklin,1375,Maramarua
1,Auckland,10,Franklin,382,Mauku
1,Auckland,10,Franklin,867,Mercer
1,Auckland,10,Franklin,659,Onewhero
1,Auckland,10,Franklin,1209,Otaua
1,Auckland,10,Franklin,2853,Paparimu
1,Auckland,10,Franklin,383,Patumahoe
1,Auckland,10,Franklin,2849,Pokeno
1,Auckland,10,Franklin,134,Pollok
1,Auckland,10,Franklin,1081,Port Waikato
1,Auckland,10,Franklin,660,Pukekawa
1,Auckland,10,Franklin,302,Pukekohe
1,Auckland,10,Franklin,2848,Pukekohe East
1,Auckland,10,Franklin,871,Puni
1,Auckland,10,Franklin,330,Ramarama
1,Auckland,10,Franklin,658,Te Kohanga
1,Auckland,10,Franklin,866,Tuakau
1,Auckland,10,Franklin,181,Waiau Pa
1,Auckland,10,Franklin,175,Waiuku
1,Auckland,10,Franklin,348,Wharekawa
1,Auckland,8,Manukau City,390,Alfriston
1,Auckland,8,Manukau City,26,Beachlands
1,Auckland,8,Manukau City,15,Botany Downs
1,Auckland,8,Manukau City,10,Brookby
1,Auckland,8,Manukau City,18,Bucklands Beach
1,Auckland,8,Manukau City,258,Burswood
1,Auckland,8,Manukau City,335,Chapel Downs
1,Auckland,8,Manukau City,368,City Centre
1,Auckland,8,Manukau City,365,Clendon Park
1,Auckland,8,Manukau City,11,Clevedon
1,Auckland,8,Manukau City,369,Clover Park
1,Auckland,8,Manukau City,4,Cockle Bay
1,Auckland,8,Manukau City,29,Cumbria Downs
1,Auckland,8,Manukau City,24,Dannemora
1,Auckland,8,Manukau City,5,East Tamaki
1,Auckland,8,Manukau City,253,Eastern Beach
1,Auckland,8,Manukau City,286,Farm Cove
1,Auckland,8,Manukau City,318,Favona
1,Auckland,8,Manukau City,273,Flat Bush
1,Auckland,8,Manukau City,13,Golflands
1,Auckland,8,Manukau City,298,Goodwood Heights
1,Auckland,8,Manukau City,252,Half Moon Bay
1,Auckland,8,Manukau City,6,Highland Park
1,Auckland,8,Manukau City,391,Hill Park
1,Auckland,8,Manukau City,2,Howick
1,Auckland,8,Manukau City,14,Huntington Park
1,Auckland,8,Manukau City,33,Kawakawa Bay
1,Auckland,8,Manukau City,3146,Mahia Park
1,Auckland,8,Manukau City,32,Mangere
1,Auckland,8,Manukau City,30,Mangere Bridge
1,Auckland,8,Manukau City,269,Mangere East
1,Auckland,8,Manukau City,3205,Manukau
1,Auckland,8,Manukau City,299,Manukau Heights
1,Auckland,8,Manukau City,333,Manurewa
1,Auckland,8,Manukau City,301,Manurewa East
1,Auckland,8,Manukau City,8,Maraetai
1,Auckland,8,Manukau City,36,Matingarahi
1,Auckland,8,Manukau City,3414,Meadowlands
1,Auckland,8,Manukau City,3,Mellons Bay
1,Auckland,8,Manukau City,28,Northpark
1,Auckland,8,Manukau City,20,Omana Beach
1,Auckland,8,Manukau City,34,Orere
1,Auckland,8,Manukau City,35,Orere Point
1,Auckland,8,Manukau City,254,Otara
1,Auckland,8,Manukau City,25,Pakuranga
1,Auckland,8,Manukau City,240,Papatoetoe
1,Auckland,8,Manukau City,23,Point View Park
1,Auckland,8,Manukau City,364,Puhinui
1,Auckland,8,Manukau City,392,Randwick Park
1,Auckland,8,Manukau City,27,Somerville
1,Auckland,8,Manukau City,336,Sunnyhills
1,Auckland,8,Manukau City,334,The Gardens
1,Auckland,8,Manukau City,300,Totara Heights
1,Auckland,8,Manukau City,367,Wattle Downs
1,Auckland,8,Manukau City,366,Weymouth
1,Auckland,8,Manukau City,9,Whitford
1,Auckland,8,Manukau City,363,Wiri
1,Auckland,5,North Shore City,139,Albany
1,Auckland,5,North Shore City,2982,Bayswater
1,Auckland,5,North Shore City,3233,Bayview
1,Auckland,5,North Shore City,3005,Beach Haven
1,Auckland,5,North Shore City,37,Belmont
1,Auckland,5,North Shore City,54,Birkdale
1,Auckland,5,North Shore City,55,Birkenhead
1,Auckland,5,North Shore City,93,Browns Bay
1,Auckland,5,North Shore City,97,Campbells Bay
1,Auckland,5,North Shore City,154,Castor Bay
1,Auckland,5,North Shore City,104,Chatswood
1,Auckland,5,North Shore City,116,Chester Park
1,Auckland,5,North Shore City,155,Crown Hill
1,Auckland,5,North Shore City,60,Devonport
1,Auckland,5,North Shore City,50,Forrest Hill
1,Auckland,5,North Shore City,3003,Glenfield
1,Auckland,5,North Shore City,51,Greenhithe
1,Auckland,5,North Shore City,74,Hauraki
1,Auckland,5,North Shore City,105,Hillcrest
1,Auckland,5,North Shore City,77,Long Bay
1,Auckland,5,North Shore City,3228,Lucas Heights
1,Auckland,5,North Shore City,96,Mairangi Bay
1,Auckland,5,North Shore City,52,Marlborough
1,Auckland,5,North Shore City,115,Meadowood
1,Auckland,5,North Shore City,53,Milford
1,Auckland,5,North Shore City,95,Murrays Bay
1,Auckland,5,North Shore City,3262,Narrow Neck
1,Auckland,5,North Shore City,140,North Harbour
1,Auckland,5,North Shore City,56,Northcote
1,Auckland,5,North Shore City,3263,Northcote Point
1,Auckland,5,North Shore City,111,Northcross
1,Auckland,5,North Shore City,75,Okura
1,Auckland,5,North Shore City,3275,Oteha
1,Auckland,5,North Shore City,92,Paremoremo
1,Auckland,5,North Shore City,118,Pinehill
1,Auckland,5,North Shore City,3473,Rosedale
1,Auckland,5,North Shore City,94,Rothesay Bay
1,Auckland,5,North Shore City,3272,Schnapper Rock
1,Auckland,5,North Shore City,49,Stanley Bay
1,Auckland,5,North Shore City,110,Sunnynook
1,Auckland,5,North Shore City,404,Takapuna
1,Auckland,5,North Shore City,76,Torbay
1,Auckland,5,North Shore City,3235,Totara Vale
1,Auckland,5,North Shore City,114,Unsworth Heights
1,Auckland,5,North Shore City,81,Waiake
1,Auckland,5,North Shore City,156,Wainoni
1,Auckland,5,North Shore City,3451,Wairua Valley
1,Auckland,5,North Shore City,57,Westlake
1,Auckland,5,North Shore City,119,Windsor Park
1,Auckland,9,Papakura,389,Ardmore
1,Auckland,9,Papakura,2636,Conifer Grove
1,Auckland,9,Papakura,2509,Drury
1,Auckland,9,Papakura,371,Opaheke
1,Auckland,9,Papakura,461,Pahurehure
1,Auckland,9,Papakura,2521,Papakura
1,Auckland,9,Papakura,372,Red Hill
1,Auckland,9,Papakura,2510,Takanini
1,Auckland,4,Rodney,202,Ahuroa
1,Auckland,4,Rodney,3265,Albany Heights
1,Auckland,4,Rodney,235,Algies Bay
1,Auckland,4,Rodney,320,Arkles Bay
1,Auckland,4,Rodney,70,Army Bay
1,Auckland,4,Rodney,321,Big Manly
1,Auckland,4,Rodney,247,Coatesville
1,Auckland,4,Rodney,206,Dairy Flat
1,Auckland,4,Rodney,197,Glorit
1,Auckland,4,Rodney,71,Gulf Harbour
1,Auckland,4,Rodney,43,Hatfields Beach
1,Auckland,4,Rodney,187,Helensville
1,Auckland,4,Rodney,69,Hobbs Bay
1,Auckland,4,Rodney,195,Hoteo
1,Auckland,4,Rodney,143,Huapai
1,Auckland,4,Rodney,194,Kaipara Flats
1,Auckland,4,Rodney,48,Kaukapakapa
1,Auckland,4,Rodney,3125,Kawau Island
1,Auckland,4,Rodney,144,Kumeu
1,Auckland,4,Rodney,199,Leigh
1,Auckland,4,Rodney,456,Little Manly
1,Auckland,4,Rodney,281,Mahurangi
1,Auckland,4,Rodney,3452,Mahurangi East
1,Auckland,4,Rodney,45,Mahurangi West
1,Auckland,4,Rodney,58,Makarau
1,Auckland,4,Rodney,3264,Manly
1,Auckland,4,Rodney,208,Matakana
1,Auckland,4,Rodney,72,Matakatia Bay
1,Auckland,4,Rodney,224,Maygrove
1,Auckland,4,Rodney,160,Muriwai Beach
1,Auckland,4,Rodney,161,Muriwai Valley
1,Auckland,4,Rodney,278,Omaha
1,Auckland,4,Rodney,214,Omaha Flats
1,Auckland,4,Rodney,274,Orewa
1,Auckland,4,Rodney,198,Pakiri
1,Auckland,4,Rodney,215,Parakai
1,Auckland,4,Rodney,2705,Parkhurst
1,Auckland,4,Rodney,241,Point Wells
1,Auckland,4,Rodney,44,Puhoi
1,Auckland,4,Rodney,221,Red Beach
1,Auckland,4,Rodney,226,Redvale
1,Auckland,4,Rodney,162,Riverhead
1,Auckland,4,Rodney,242,Sandspit
1,Auckland,4,Rodney,3447,Shelley Beach
1,Auckland,4,Rodney,220,Silverdale
1,Auckland,4,Rodney,280,Snells Beach
1,Auckland,4,Rodney,2702,South Head
1,Auckland,4,Rodney,402,Stanmore Bay
1,Auckland,4,Rodney,225,Stillwater
1,Auckland,4,Rodney,231,Streamlands
1,Auckland,4,Rodney,3114,Tapora
1,Auckland,4,Rodney,209,Tauhoa
1,Auckland,4,Rodney,184,Taupaki
1,Auckland,4,Rodney,193,Te Arai
1,Auckland,4,Rodney,170,Te Hana
1,Auckland,4,Rodney,236,The Grange
1,Auckland,4,Rodney,455,Tindalls Beach
1,Auckland,4,Rodney,207,Tomarata
1,Auckland,4,Rodney,454,Wade Heads
1,Auckland,4,Rodney,205,Waikoukou Valley
1,Auckland,4,Rodney,185,Waimauku
1,Auckland,4,Rodney,248,Wainui
1,Auckland,4,Rodney,237,Waitoki
1,Auckland,4,Rodney,73,Waiwera
1,Auckland,4,Rodney,166,Warkworth
1,Auckland,4,Rodney,210,Wellsford
1,Auckland,4,Rodney,401,Whangaparaoa
1,Auckland,4,Rodney,201,Woodcocks
1,Auckland,4,Rodney,217,Woodhill
1,Auckland,77,Waiheke Island,3199,Awaawaroa Bay
1,Auckland,77,Waiheke Island,356,Blackpool
1,Auckland,77,Waiheke Island,357,Church Bay
1,Auckland,77,Waiheke Island,3245,Connells Bay
1,Auckland,77,Waiheke Island,3232,Cowes Bay
1,Auckland,77,Waiheke Island,3200,Enclosure Bay
1,Auckland,77,Waiheke Island,3201,Hekerua Bay
1,Auckland,77,Waiheke Island,3202,Kennedy Point
1,Auckland,77,Waiheke Island,3225,Little Oneroa
1,Auckland,77,Waiheke Island,3281,Matiatia Bay
1,Auckland,77,Waiheke Island,397,Omiha
1,Auckland,77,Waiheke Island,355,Oneroa
1,Auckland,77,Waiheke Island,379,Onetangi
1,Auckland,77,Waiheke Island,398,Orapiu
1,Auckland,77,Waiheke Island,377,Ostend
1,Auckland,77,Waiheke Island,378,Palm Beach
1,Auckland,77,Waiheke Island,3203,Rocky Bay
1,Auckland,77,Waiheke Island,3204,Sandy Bay
1,Auckland,77,Waiheke Island,376,Surfdale
1,Auckland,77,Waiheke Island,3209,Te Whau
1,Auckland,77,Waiheke Island,3234,Te Whau Bay
1,Auckland,77,Waiheke Island,3450,Waikopou Bay
1,Auckland,77,Waiheke Island,3210,Woodside Bay
1,Auckland,6,Waitakere City,100,Anawhata
1,Auckland,6,Waitakere City,145,Bethells Beach (Te Henga)
1,Auckland,6,Waitakere City,188,Cornwallis
1,Auckland,6,Waitakere City,266,French Bay
1,Auckland,6,Waitakere City,282,Glen Eden
1,Auckland,6,Waitakere City,265,Glendene
1,Auckland,6,Waitakere City,308,Green Bay
1,Auckland,6,Waitakere City,239,Harbour View
1,Auckland,6,Waitakere City,2634,Henderson
1,Auckland,6,Waitakere City,2632,Henderson Valley
1,Auckland,6,Waitakere City,222,Herald Island
1,Auckland,6,Waitakere City,256,Hobsonville
1,Auckland,6,Waitakere City,189,Huia
1,Auckland,6,Waitakere City,463,Karekare
1,Auckland,6,Waitakere City,263,Kelston
1,Auckland,6,Waitakere City,306,Konini
1,Auckland,6,Waitakere City,150,Laingholm
1,Auckland,6,Waitakere City,462,Little Huia
1,Auckland,6,Waitakere City,3255,Massey
1,Auckland,6,Waitakere City,255,Massey East
1,Auckland,6,Waitakere City,246,Massey North
1,Auckland,6,Waitakere City,245,Massey West
1,Auckland,6,Waitakere City,310,Mclaren Park
1,Auckland,6,Waitakere City,307,New Lynn
1,Auckland,6,Waitakere City,2635,Oratia
1,Auckland,6,Waitakere City,309,Palm Heights
1,Auckland,6,Waitakere City,190,Parau
1,Auckland,6,Waitakere City,101,Piha
1,Auckland,6,Waitakere City,257,Ranui
1,Auckland,6,Waitakere City,3257,Royal Heights
1,Auckland,6,Waitakere City,264,Sunnyvale
